a	40.13	40.617	40.12	39.89	40.13	40.081	40.12	39.701	39.431	38.692	38.089	38.596	39.751	39.461	38.992	38.449	37.973	36.952	37.188	36.877	37.099	38.548	37.729	38.06	37.672	36.942	37.39	36.718	37.615	38.518	38.022	38.431	38.247	37.954	38.568	38.237	38.907	39.032	39.391	40.384	40.005	40.782	40.569	40.89	41.026	41.18	41.035	41.512	41.084	40.831	41.045	40.374	40.579	39.501	39.711	39.958	39.731	40.649	40.422	40.95	41.035	41.035	41.026	39.948	39.673	39.569	40.064	40.66	40.493	40.338	40.983	40.864	41.361	41.184	41.41	42.442	41.946	41.975	42.278	42.033	41.888	42.091	41.8	41.625	41.536	41.41	40.913	41.108	40.893	40.319	40.766	40.873	40.533	40.533	40.736	41.42	41.536	40.844	40.746	40.983	40.973	41.546	41.293	41.527	41.244	41.42	40.993	41.527	40.687	40.142	39.881	40.064	40.055	39.511	39.284	38.935	39.101	39.491	39.501	38.827	38.515	38.778	38.594	38.885	38.485	38.798	38.594	39.17	39.031	39.101	37.851	37.692	38.356	38.67	38.455	38.875	37.861	38.025	38.494	39.041	39.56	39.207	39.412	39.031	39.14	38.66	39.402	39.324	38.406	38.699	39.522	39.472	40.028	40.008	40.058	39.684	39.783	39.198	39.071	39.541	38.514	37.995	37.674	37.761	37.927	38.123	37.518	36.647	35.397	33.883	33.57	34.801	35.798	35.671	35.476	33.95	34.713	34.928	34.255	35.378	34.723	35.036	35.134	34.732	35.318	35.681	35.564	34.918	34.87	34.246	34.147	33.757	33.757	32.699	33.061	33.638	33.061	33.97	34.629	34.198	34.823	35.284	35.501	35.264	34.911	34.342	34.863	35.059	35.501	35.588	35.176	35.363	36.362	36.088	36.303	36.764	36.94	36.998	37.813	37.5	37.567	37.529	37.371	37.157	37.215	36.901	36.734	36.03	36.577	37.607	38.548	37.723	38.488	39.223	39.851	40.507	41.125	40.979	40.233	39.607	39.34	40.273	39.881	40.34	40.154	40.419	39.379	39.439	39.988	40.596	39.959	39.291	40.007	40.389	40.929	41.291	40.939	41.506	41.321	41.079	39.979	39.842	40.018	38.317	37.916	37.278	37.523	36.216	36.952	36.463	36.55	36.608	36.579	37.315	36.952	36.856	36.403	35.48	36.991	37.031	36.423	36.54	36.766	35.411	34.193	34.751	35.224	34.713	35.587	36.433	37.21	36.54	36.786	37.365	36.521	36.826	36.971	36.933	36.698	37.916	38.357	38.515	38.653	38.741	37.424	37.464	37.315	38.545	38.337	37.622	38.3	38.604	39.489	38.957	39.183	38.78	38.741	38.829	39.459	39.419	39.155	39.719	39.425	38.687	39.652	38.892	38.961	38.833	39.17	40.095	40.183	40.311	40.705	40.794	40.913	41.317	41.188	41.021	40.715	40.973	40.578	40.321	41.1	40.638	39.928	40.36	40.824	40.724	41.386	41.839	42.105	41.997	42.313	43.759	43.672	43.909	44.233	43.919	44.372	44.756	44.844	45.149	45.218	45.277	45.228	45.052	45.188	45.082	45.476	45.417	44.697	44.263	44.253	44.283	44.707	44.697	45.466	45.485	45.357	45.997	43.475	41.643	42.479	43.121	43.826	44.064	43.224	43.935	43.886	44.933	44.854	45.97	45.852	46.237	46.108	46.237	46.415	46.445	46.108	46.02	45.585	46.385	46.692	46.938	47.532	47.293	46.612	46.523	46.267	46.918	46.662	46.878	46.938	47.551	47.56	47.857	47.699	47.848	46.157	47.048	47.008	47.245	46.138	46.692	46.751	47.048	46.573	46.415	46.425	46.435	46.385	46.543	46.454	44.34	45.199	44.36	44.321	44.893	44.251	44.41	45.159	45.486	46.108	46.05	46.01	46.138	46.612	45.852	46.639	46.689	46.381	46.699	46.846	46.926	47.233	45.252	45.035	44.728	44.648	44.718	45.006	45.579	45.608	45.133	45.412	43.094	42.955	42.965	42.805	43.152	43.074	42.845	43.241	43.896	45.272	45.182	45.5	46.579	45.927	44.896	44.966	45.738	45.5	44.608	44.54	44.035	44.222	44.46	43.182	44.055	43.559	42.795	43.609	44.104	44.411	44.56	45.362	45.857	45.698	45.945	45.698	46.114	45.471	44.996	45.768	45.598	45.53	45.758	46.065	45.282	45.334	45.254	46.178	46.784	46.228	47.668	47.817	47.777	48.92	48.194	48.363	47.996	47.927	47.32	47.3	47.072	47.033	48.085	47.847	48.324	47.35	48.641	48.93	48.572	49.049	48.94	49.307	49.594	50.131	50.022	50.181	50.051	51.274	50.499	51.284	51.006	50.996	51.125	51.393	51.313	50.956	51.691	51.035	51.631	50.906	50.866	51.065	51.085	51.8	52.098	51.86	53.737	52.694	52.953	52.793	52.307	52.773	52.823	52.724	52.883	53.082	52.763	52.963	52.646	52.975	52.397	52.487	52.925	52.616	52.496	52.606	52.327	52.108	53.233	52.805	52.845	52.905	53.044	54.209	54.577	54.597	55.195	54.817	55.563	55.693	55.922	56.459	56.4	56.081	56.629	56.031	55.991	55.922	56.459	56.589	55.533	55.613	55.892	55.842	58.411	58.978	59.048	59.258	60.114	60.084	60.472	60.552	60.144	59.845	60.373	59.894	58.958	58.74	59.028	59.128	58.958	59.258	60.293	60.074	59.536	60.353	59.516	58.988	58.63	59.148	58.681	59.19	59.01	59.649	59.1	59.509	59.739	59.679	60.607	61.066	61.395	61.425	61.086	61.256	60.857	61.246	61.375	60.417	59.599	59.789	59.958	59.669	59.819	60.078	60.248	60.008	60.747	60.018	59.559	58.451	59.21	59.499	59.26	62.014	60.737	61.126	61.615	62.833	62.643	62.553	62.773	63.331	63.361	63.771	64.589	64.25	64.16	64.579	65.008	64.888	65.976	66.006	65.307	65.547	65.826	65.946	66.036	65.956	65.787	65.647	64.599	63.98	64.26	63.85	64.07	64.87	65.15	65.83	65.7	66.36	66.56	66.6	66.62	67.54	66.99	66.91	66.12	66.44	66.88	67.25	67.02	67.32	67.39	67.71	67.97	67.49	68.03	68.02	68.13	68.37	68.22	68.25	68.11	67.47	66.81
aa	34.711	34.283	34.26	34.349	34.453	34.453	34.518	34.388	34.584	32.578	32.822	33.671	34.628	35.087	35.218	34.408	32.557	32.6	33.275	33.868	34.671	34.933	34.326	35.02	34.671	34.408	34.8	34.082	35.0	36.176	35.825	37.243	36.154	34.144	34.709	33.731	34.144	34.496	34.367	34.581	34.909	34.451	33.842	34.344	32.726	32.97	32.271	32.616	33.122	31.832	31.377	31.592	29.892	29.449	29.649	29.628	29.605	28.997	28.494	28.974	28.278	28.301	28.367	28.56	28.301	28.101	27.712	28.278	28.189	28.367	28.668	29.15	29.305	29.828	28.821	28.689	28.997	29.172	29.107	29.349	29.367	29.628	29.494	29.605	28.776	28.843	29.349	29.408	29.672	29.283	30.875	30.566	30.15	29.892	29.979	30.216	29.848	29.628	29.806	29.828	29.605	29.302	28.598	28.58	28.428	28.296	27.899	27.964	27.729	27.332	27.156	27.596	27.574	27.332	27.156	26.788	26.653	26.608	26.433	26.369	26.241	26.286	26.154	26.064	26.086	25.715	25.671	25.671	25.3	25.56	24.816	24.379	24.206	24.273	24.117	24.184	22.961	23.158	23.245	23.662	23.551	23.113	22.981	22.939	22.304	22.368	21.841	21.775	21.453	21.033	21.585	22.219	21.819	21.585	21.077	21.274	21.408	21.732	20.64	22.11	20.792	20.859	20.419	20.64	20.684	20.333	19.981	19.806	19.148	17.985	17.788	18.117	19.433	20.64	20.727	20.223	20.442	20.989	20.815	21.318	20.989	21.121	21.165	20.573	21.121	21.628	21.821	21.866	21.717	20.837	20.178	20.134	19.894	21.033	20.727	21.188	20.311	20.881	22.832	24.082	23.997	24.148	22.501	22.11	21.999	21.821	21.274	20.945	20.662	20.64	19.981	19.938	20.047	19.236	19.148	19.718	19.63	19.586	20.114	20.573	20.64	20.243	20.002	18.946	18.374	17.779	17.206	17.581	18.242	18.197	18.505	19.276	19.121	19.958	20.002	20.705	20.508	20.596	20.86	20.573	19.783	20.551	19.891	18.746	19.231	20.177	19.495	19.804	20.068	20.332	20.133	20.31	20.508	21.036	22.424	22.268	21.959	22.29	21.914	21.721	21.365	20.398	18.946	18.197	17.757	17.603	16.018	15.688	15.931	15.183	14.831	14.831	15.601	15.117	14.963	15.71	15.314	15.404	16.041	15.865	15.337	16.685	18.364	17.944	17.459	17.259	16.663	16.199	16.994	17.944	18.829	17.944	17.391	19.69	18.85	19.359	19.601	19.601	19.735	20.132	21.258	20.928	21.148	22.188	20.619	20.817	21.192	21.038	21.37	20.242	21.525	21.966	22.165	21.854	21.766	20.596	21.148	21.437	21.482	21.392	21.17	21.281	20.773	20.795	20.994	20.95	20.707	21.525	20.95	21.637	22.121	22.121	22.299	23.268	23.401	23.028	22.984	22.454	23.557	24.993	24.642	24.686	24.22	22.873	22.694	22.208	22.252	20.966	21.432	21.143	20.923	20.391	20.567	20.612	19.991	20.213	20.19	20.567	20.878	21.276	21.077	20.722	20.545	20.612	20.679	21.1	21.807	21.699	21.919	21.807	21.033	20.657	20.168	20.945	20.811	21.233	21.632	21.852	21.919	22.494	20.766	20.168	20.679	20.168	20.545	21.165	20.523	20.368	20.7	21.764	22.474	23.693	23.738	23.738	24.202	24.202	23.559	23.515	23.492	23.426	23.25	23.648	23.803	23.671	23.537	23.205	22.873	23.14	23.117	23.339	23.228	23.006	22.961	23.162	22.606	23.384	22.873	23.028	23.228	22.828	22.939	23.339	22.317	22.406	22.228	22.806	22.606	22.406	22.517	22.517	22.939	22.694	22.494	21.338	21.739	21.161	20.872	21.05	20.983	20.805	20.983	21.494	21.739	21.694	21.517	21.45	21.961	22.139	22.539	22.494	22.672	23.117	23.547	23.242	23.347	20.68	20.087	19.82	19.59	19.524	19.642	20.035	19.776	19.916	19.901	20.22	20.59	20.91	21.02	21.279	22.828	22.828	24.063	25.11	24.99	26.4	28.72	29.1	29.3	29.62	30.21	31.42	31.85	30.42	30.69	31.34	31.51	31.7	30.86	29.73	28.97	28.88	29.04	31.22	31.15	30.9	31.31	32.05	31.24	30.24	30.45	29.79	29.4	29.29	30.16	30.43	29.75	29.71	29.65	29.43	28.89	28.08	28.83	30.26	30.65	30.68	29.48	30.98	31.97	33.04	33.01	32.64	34.81	35.42	35.66	36.29	37.5	36.53	36.3	36.67	36.55	36.45	36.26	37.68	36.86	37.75	37.97	37.54	37.42	38.3	38.48	38.56	37.87	36.46	36.21	36.71	36.6	34.32	34.48	34.78	34.59	37.99	35.85	36.38	36.93	35.8	35.99	35.36	34.53	34.7	34.19	35.14	35.38	34.97	34.9	33.22	33.69	33.31	32.56	32.47	32.92	32.91	33.49	34.4	34.22	34.23	33.85	33.65	33.73	33.66	34.39	32.05	30.99	31.31	31.76	31.3	32.04	31.7	33.31	36.49	36.45	34.52	33.73	33.28	33.33	31.69	31.04	31.82	31.02	30.82	31.08	31.16	31.79	32.03	32.16	31.63	31.92	32.29	32.96	33.26	33.51	33.09	33.27	32.99	32.94	32.94	32.86	33.32	32.94	32.82	33.5	33.01	31.78	32.48	31.54	30.74	30.0	30.89	30.45	29.69	29.8	31.09	31.18	31.63	32.95	33.18	32.65	34.02	33.77	33.89	34.19	34.14	35.0	34.6	36.01	36.32	36.4	36.43	36.5	36.72	36.62	36.69	37.3	36.63	36.36	35.64	36.4	36.38	37.28	37.09	37.42	37.99	39.58	38.62	37.78	37.78	37.19	37.5	39.23	37.8	37.76	38.47	39.77	41.06	41.34	41.21	42.17	43.0	43.09	43.88	45.04	44.42	44.43	44.73	42.61	43.6	45.0	44.91	44.8	44.65	44.91	46.2	47.5	46.25	45.38	45.29	44.74	45.07	46.08	46.62	47.65	48.31	47.91	48.25	47.49	47.07	46.89	46.94	47.53	47.71	48.24	47.77	47.75	46.54	47.93	47.93	50.08	49.52	49.15	47.91	47.42	47.78	47.7	47.46	47.12	47.29	46.97	45.89	43.33	43.01
aaba	50.88	51.15	50.02	50.65	50.86	50.53	51.22	50.51	50.17	49.13	49.21	48.59	50.23	49.72	48.8	48.3	47.51	46.23	46.47	47.63	48.18	48.89	48.95	49.44	47.99	46.46	43.73	43.99	44.69	44.7	44.04	43.54	42.94	42.57	43.07	42.96	43.92	44.42	43.53	43.65	44.37	44.11	43.53	43.38	44.43	44.45	44.28	44.11	42.62	43.99	44.16	43.44	42.98	42.67	42.5	42.52	42.87	43.51	43.78	44.67	44.98	45.03	44.72	44.42	44.2	44.47	45.1	44.95	44.435	44.13	44.15	43.67	43.61	45.17	45.63	45.18	44.77	45.53	45.73	45.78	44.45	44.65	44.49	43.97	43.69	44.52	44.36	44.34	43.28	42.56	42.51	42.04	41.3	41.66	43.87	44.09	43.6	43.84	44.395	44.95	44.75	44.36	40.98	42.79	43.67	43.49	42.85	43.38	43.07	42.94	43.35	43.15	43.21	42.88	42.81	42.01	41.63	42.06	40.94	40.53	40.47	40.63	40.96	40.91	40.51	40.73	40.65	40.94	41.06	40.06	38.91	39.29	39.33	39.38	38.61	38.23	37.23	37.61	37.92	38.76	38.63	38.38	38.91	39.68	39.54	39.73	39.24	39.21	38.85	37.83	37.72	37.67	37.42	36.67	36.69	37.12	37.25	36.46	36.67	37.15	36.03	34.49	35.93	36.24	36.1	35.69	35.19	34.1	32.93	31.31	31.74	32.52	33.69	33.14	32.24	31.6	31.77	32.54	31.58	30.9	31.52	31.15	31.43	30.32	31.04	31.4	30.93	30.74	31.17	30.4	29.74	29.34	29.13	27.6	28.26	28.91	28.91	30.71	30.85	30.95	31.87	32.37	32.52	32.86	32.34	32.09	33.48	33.37	33.5	32.83	31.12	31.67	33.17	33.4	34.3	35.19	35.05	35.62	35.27	34.72	35.07	35.12	34.2	33.68	33.99	33.38	33.23	32.19	32.94	32.86	32.98	32.63	33.11	33.36	32.96	33.16	32.94	33.81	33.71	35.65	34.34	34.91	34.68	34.85	34.4	34.63	32.91	32.59	33.03	33.78	33.23	32.95	32.97	34.19	34.45	34.11	33.6	34.04	33.37	33.26	31.4	32.2	32.16	30.16	30.63	30.17	30.69	29.44	30.32	29.14	29.74	28.78	29.31	29.75	29.78	29.98	29.69	28.75	29.43	29.57	29.06	27.68	29.15	27.97	27.05	26.82	27.1	26.76	27.04	29.28	29.37	29.42	30.04	31.17	30.67	30.95	31.36	31.37	31.79	32.8	32.91	32.88	33.86	33.96	32.93	33.51	32.82	33.81	33.58	33.26	34.01	34.275	35.17	35.47	35.41	34.8	34.86	35.23	36.32	36.56	36.81	36.48	37.02	36.41	36.66	36.17	36.07	36.48	36.66	37.31	37.17	36.51	36.52	36.33	37.84	37.67	37.48	37.23	37.11	36.95	36.59	36.6	36.53	36.01	35.99	36.93	37.23	37.18	37.44	37.38	37.03	36.48	37.48	37.27	37.23	37.02	36.5	36.66	37.53	35.59	36.76	37.82	37.94	36.65	37.15	36.59	37.07	36.73	36.97	37.35	36.83	36.47	37.4	37.32	37.39	36.94	37.29	37.4	37.36	37.78	36.24	35.22	36.04	36.86	37.56	37.99	37.5	37.51	37.52	37.74	37.96	37.89	37.64	37.96	37.72	37.95	38.17	38.9	38.85	39.38	38.32	38.76	38.66	38.52	38.19	38.8	38.57	38.39	38.92	38.98	39.24	39.24	39.93	41.27	42.94	42.67	42.49	42.7	42.9	43.02	42.52	42.6	41.91	42.03	42.27	42.26	42.58	42.75	42.93	43.28	44.71	44.35	44.34	42.92	43.46	43.04	43.46	43.99	43.67	43.19	42.79	44.14	44.14	42.8	42.29	43.37	43.69	42.57	43.1	43.13	43.18	43.71	43.68	43.22	43.92	42.68	42.36	41.62	41.44	41.79	41.68	42.73	42.38	42.175	42.59	42.55	42.08	41.87	41.79	41.55	41.33	40.68	40.23	40.28	41.05	41.16	41.21	40.16	40.42	39.3	40.21	40.98	41.45	41.19	41.11	41.01	40.96	40.87	41.45	41.6	41.02	39.63	40.07	40.2	39.97	40.52	41.41	41.76	41.3	41.47	40.91	38.41	38.61	38.42	39.16	39.15	38.5	38.66	38.92	38.73	38.64	38.67	38.9	40.06	41.34	41.23	41.34	42.3	42.59	42.11	42.27	41.99	42.03	42.09	42.05	42.4	43.9	44.94	44.55	44.42	43.93	44.07	43.78	43.69	43.71	44.4	44.37	45.07	45.08	45.03	45.46	45.02	45.65	45.15	45.1	45.5	45.98	45.41	45.55	45.71	45.69	46.24	45.94	45.91	45.64	45.73	45.98	45.94	45.98	46.57	46.37	46.29	46.61	46.59	46.77	45.77	46.06	46.6	46.4	46.4	46.57	46.78	46.62	46.41	46.43	46.23	46.38	46.28	46.44	47.21	46.79	46.83	46.9	47.39	47.56	47.0	47.67	47.52	48.15	48.4	48.26	48.36	48.21	48.61	49.09	48.54	48.45	48.49	48.85	49.49	49.4	49.69	49.65	49.86	50.96	49.65	49.63	50.18	50.65	50.31	50.32	50.6	50.67	50.56	50.32	50.65	50.6	50.6	50.5	50.55	55.72	54.02	53.12	52.0	52.63	52.58	52.58	54.46	53.81	55.09	54.56	54.73	54.31	53.64	54.95	54.3	54.48	54.45	55.62	54.53	54.55	54.8	55.25	56.34	56.46	57.23	57.51	58.47	58.36	58.45	58.16	58.15	58.035	58.91	58.43	59.19	58.4	58.5	57.66	58.15	58.51	60.03	59.86	59.77	58.03	57.92	58.87	59.99	60.65	62.2	63.13	63.6	65.42	65.82	65.5	64.51	63.53	63.17	64.16	64.08	64.05	63.86	63.32	64.02	63.58	65.14	65.36	66.61	66.08	66.41	67.11	67.43	66.92	66.59	67.34	64.96	64.45	65.8	65.5803	66.24	66.51	67.81	67.66	67.72	67.85	68.74	68.93	69.22	67.91	67.52	68.04	66.78	67.79	67.45	67.51	66.51	66.61	65.4	65.57	67.52	68.86	70.12	70.59	70.51	70.23	71.71	72.22	71.16	70.19	70.56
